ResponseID,Timestamp,Q1_Age,Q2_Gender,Q3_City,Q4_Occupation,Q5_Income,Q6_Education,Q7_Awareness,Q8_Purchase,Q9_Motivation,Q10_BrowseFrequency,Q12_BiggestConcern,Q13_AuthImportance,Q19_Mechanism,Q20_Community,Q25_Discovery,Q26_ShoppingTime,Q27_DecisionSpeed,Q28_Influence,Q29_MaxSpent,Q30_Sneakers_WTP,Q30_Watches_WTP,Q30_Cards_WTP,Q31_HobbySpending,Q32_IncomePercent,Q33_EMI,Q34_Likelihood,Q35_Recommend,Q36_When,Q37_OneFeature,Q38_Suggestions,Q11_Instagram_Facebook_Groups,Q11_OLX_Quikr,Q11_Retail_Stores,Q11_International_Platforms,Q11_Friends_Personal_Network,Q11_Local_Meetups_Events,Q11_Don't_buy_sell,Q11_Other,Q14_Limited_Edition_Sneakers,Q14_Luxury_Watches,Q14_Affordable_Fashion_Watches,Q14_Sports_Trading_Cards,Q14_Pokemon_Gaming_Cards,Q14_Streetwear,Q14_Collectible_Toys,Q14_Vintage_Items,Q14_Art_Prints_Posters,Q14_Comic_Books,Q14_None,Q15_Limited_edition_releases,Q15_Brand_collaborations,Q15_Resale_value_Investment,Q15_Personal_style_fashion,Q15_Rarity,Q15_Brand_loyalty,Q15_Not_interested,Q16_Luxury_1L+,Q16_Mid_range_20K_1L,Q16_Affordable_Below_20K,Q16_Vintage_watches,Q16_Smart_watches,Q16_Limited_editions,Q16_Not_interested,Q17_Cricket_cards,Q17_Football_Soccer_cards,Q17_Basketball_cards,Q17_Pokemon_cards,Q17_Other_gaming_cards,Q17_Not_interested,Q18_Brand_New_Deadstock,Q18_Gently_Used_9_10,Q18_Used_7-8_10,Q18_Vintage_Pre-owned,Q18_Only_Brand_New,Q21_Physical_authentication_centers,Q21_Money-back_guarantee,Q21_Verified_seller_badges,Q21_User_reviews_ratings,Q21_Partnership_with_brands,Q21_Insurance_on_items,Q21_Transparent_fee_structure,Q21_Celebrity_Influencer_endorsement,Q21_Video_proof_of_authentication,Q22_UPI,Q22_Credit_Debit_Card,Q22_Net_Banking,Q22_EMI_Options,Q22_Cash_on_Delivery,Q22_Digital_Wallets,Q22_Cryptocurrency,Q23_Price_history_tracking,Q23_Authentication_certificate,Q23_Seller_ratings,Q23_Real-time_bidding,Q23_Mobile_app,Q23_Wishlist_Save_items,Q23_Price_alerts,Q23_Video_authentication_proof,Q23_Community_forums,Q23_Return_Refund_policy,Q23_Secure_packaging,Q24_Storage_Vault_service,Q24_Authentication-only_service,Q24_Collectible_insurance,Q24_Market_value_appraisal,Q24_Cleaning_restoration_service,Q24_Consignment_selling,Q24_None
288,2024-01-12 23:00:00,28-32,Male,Hyderabad,Employed (Government),6-10 Lakhs,Post-Graduate,Heard about it but don't know much,"No, but interested",N/A,Once a month,Limited selection,Extremely important,Fixed Price Marketplace,Somewhat important,Social media,Morning (6 AM - 12 PM),Quick (same day),Personal desire/passion,Never purchased,13092,41265,6984,1000-3000,5-10%,"No, prefer full payment",Somewhat likely,Not sure,Within first month,Price tracking and alerts,Keep fees transparent and reasonable,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
289,2024-01-13 00:00:00,23-27,Male,Bangalore,Self-Employed/Business Owner,3-6 Lakhs,Post-Graduate,Somewhat aware,"No, but interested",N/A,Once a month,Payment security,Somewhat important,Bid/Ask System,Very important,Friends/Word of mouth,Morning (6 AM - 12 PM),Quick (same day),Personal desire/passion,5000-10000,1340,4385,2557,1000-3000,More than 20%,"No, prefer full payment",Very likely,Probably yes,Within first month,Verified seller ratings,Keep fees transparent and reasonable,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0
290,2024-01-13 01:00:00,28-32,Male,Bangalore,Employed (Private Sector),6-10 Lakhs,Undergraduate,Somewhat aware,"No, but interested",N/A,Once a week,Authenticity/Fake products,Very important,No preference,Somewhat important,Social media,Morning (6 AM - 12 PM),Slow (weeks),Price/Good deal,Below 2000,12366,9751,14879,3000-5000,Less than 5%,"Yes, if interest-free",Definitely will use,Probably yes,Within first month,Fast and secure delivery,No specific suggestions at this time,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
291,2024-01-13 02:00:00,18-22,Female,Delhi/NCR,Self-Employed/Business Owner,3-6 Lakhs,Undergraduate,Heard about it but don't know much,"Yes, once or twice",Personal collection/hobby,Daily,Authenticity/Fake products,Extremely important,Fixed Price Marketplace,Very important,News websites,Morning (6 AM - 12 PM),Impulsive (within minutes),Resale value,Below 2000,1732,3092,2870,5000-10000,Less than 5%,"Yes, if interest-free",Very likely,Probably yes,Within first month,Price tracking and alerts,Focus on user experience,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
292,2024-01-13 03:00:00,18-22,Female,Delhi/NCR,Unemployed,3-6 Lakhs,Post-Graduate,Somewhat aware,"No, but interested",N/A,Once a week,Authenticity/Fake products,Somewhat important,Bid/Ask System,Very important,Retail stores,Afternoon (12 PM - 5 PM),Quick (same day),Investment potential,Never purchased,2611,7717,2043,Below 1000,Less than 5%,"Yes, if interest-free",Very likely,Probably yes,After 3-6 months,EMI options for high-value items,Focus on user experience,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
293,2024-01-13 04:00:00,33-37,Female,Delhi/NCR,Employed (Private Sector),Below 3 Lakhs,Graduate,Somewhat aware,"No, but interested",N/A,Once a week,Trust in seller,Not very important,Live Auction,Very important,Influencers/Celebrities,Afternoon (12 PM - 5 PM),Quick (same day),Personal desire/passion,2000-5000,4616,9926,3756,10000-20000,10-15%,"Yes, definitely",Very likely,"Yes, definitely",Within first month,Transparent pricing with no hidden charges,"Looks promising, hope it launches soon",0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0
294,2024-01-13 05:00:00,23-27,Male,Mumbai,Employed (Private Sector),3-6 Lakhs,Graduate,Somewhat aware,"No, but interested",N/A,Rarely,Lack of return policy,Not very important,Live Auction,Very important,Online forums/communities,Afternoon (12 PM - 5 PM),Quick (same day),Rarity/Exclusivity,Never purchased,1175,5138,2268,3000-5000,5-10%,"Yes, definitely",Very likely,"Yes, definitely",After 6-12 months,Mobile app with good UI/UX,Need strong anti-fraud measures,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
295,2024-01-13 06:00:00,18-22,Male,Pune,Employed (Private Sector),15-25 Lakhs,Doctorate,Heard about it but don't know much,"No, but interested",N/A,2-3 times a week,High prices,Extremely important,Hybrid,Very important,Influencers/Celebrities,Late night (12 AM - 6 AM),Slow (weeks),Investment potential,Never purchased,5608,72673,27934,3000-5000,Less than 5%,"Yes, definitely",Very likely,Probably no,Immediately,Wide variety of collectibles,Interested to see how this develops,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
296,2024-01-13 07:00:00,28-32,Male,Hyderabad,Self-Employed/Business Owner,10-15 Lakhs,Undergraduate,Heard about it but don't know much,"No, but interested",N/A,Never,Lack of return policy,Extremely important,Bid/Ask System,Neutral,Online forums/communities,Evening (5 PM - 9 PM),Slow (weeks),Personal desire/passion,Below 2000,9003,25642,14741,5000-10000,More than 20%,Maybe,Very likely,Probably yes,Probably never,Guaranteed authenticity with certificate,Need more information about authentication process,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0
297,2024-01-13 08:00:00,33-37,Male,Pune,Employed (Private Sector),15-25 Lakhs,Graduate,"Yes, very aware","Yes, once or twice",Investment/resale value,Never,High prices,Very important,Hybrid,Very important,Online forums/communities,Afternoon (12 PM - 5 PM),Impulsive (within minutes),Price/Good deal,5000-10000,7989,28483,13172,1000-3000,5-10%,"Yes, if interest-free",Definitely will use,Probably yes,Within first month,Guaranteed authenticity with certificate,Make sure customer service is responsive,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
298,2024-01-13 09:00:00,23-27,Female,Bangalore,Employed (Private Sector),3-6 Lakhs,Undergraduate,Heard about it but don't know much,"Yes, once or twice",Gift for someone,2-3 times a week,Shipping damage,Extremely important,Live Auction,Neutral,Random browsing,Evening (5 PM - 9 PM),Moderate (1-3 days),Price/Good deal,2000-5000,7079,8137,2813,5000-10000,10-15%,"Yes, if interest-free",Very likely,"Yes, definitely",Within first month,Price tracking and alerts,Focus on user experience,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0
299,2024-01-13 10:00:00,28-32,Male,Delhi/NCR,Self-Employed/Business Owner,25-50 Lakhs,Graduate,Somewhat aware,"Yes, once or twice",Investment/resale value,Once a week,High prices,Not very important,Bid/Ask System,Very important,Online forums/communities,Night (9 PM - 12 AM),Moderate (1-3 days),Price/Good deal,Above 100000,35074,382351,14280,Below 1000,0% (Not willing),Maybe,Very likely,"Yes, definitely",After 3-6 months,Verified seller ratings,Interested to see how this develops,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0
300,2024-01-13 11:00:00,18-22,Male,Ahmedabad,Employed (Private Sector),3-6 Lakhs,Post-Graduate,Not aware at all,"No, but interested",N/A,Rarely,Authenticity/Fake products,Extremely important,Fixed Price Marketplace,Neutral,Social media,Night (9 PM - 12 AM),Slow (weeks),Personal desire/passion,Never purchased,1118,8236,4365,Below 1000,5-10%,"No, prefer full payment",Somewhat likely,Not sure,After 3-6 months,Expert authentication team,Focus on user experience,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0
301,2024-01-13 12:00:00,18-22,Male,Bangalore,Freelancer,3-6 Lakhs,Graduate,Somewhat aware,"No, but interested",N/A,Never,Authenticity/Fake products,Extremely important,Fixed Price Marketplace,Somewhat important,Retail stores,Afternoon (12 PM - 5 PM),Quick (same day),Price/Good deal,Never purchased,3687,7259,2259,3000-5000,5-10%,"No, prefer full payment",Definitely will use,"Yes, definitely",Immediately,Physical authentication centers in my city,Video authentication would be great,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
302,2024-01-13 13:00:00,28-32,Male,Bangalore,Employed (Private Sector),25-50 Lakhs,Doctorate,Somewhat aware,"No, but interested",N/A,Once a week,High prices,Extremely important,Live Auction,Somewhat important,Influencers/Celebrities,Evening (5 PM - 9 PM),Moderate (1-3 days),Resale value,Never purchased,27401,250072,32119,5000-10000,5-10%,Maybe,Definitely will use,"Yes, definitely",Immediately,Insurance on high-value items,Interested to see how this develops,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
303,2024-01-13 14:00:00,28-32,Male,Mumbai,Employed (Private Sector),3-6 Lakhs,Graduate,Heard about it but don't know much,"Yes, once or twice",Gift for someone,Once a week,Trust in seller,Extremely important,Live Auction,Somewhat important,Retail stores,Night (9 PM - 12 AM),Moderate (1-3 days),Price/Good deal,Below 2000,3219,8995,892,5000-10000,5-10%,"Yes, if interest-free",Very likely,Probably yes,After 6-12 months,Community of verified collectors,Video authentication would be great,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
304,2024-01-13 15:00:00,28-32,Male,Delhi/NCR,Employed (Government),Below 3 Lakhs,Graduate,"Yes, very aware","Yes, multiple times",Personal collection/hobby,Once a week,Authenticity/Fake products,Somewhat important,Fixed Price Marketplace,Somewhat important,Online forums/communities,Night (9 PM - 12 AM),Moderate (1-3 days),Investment potential,5000-10000,3778,7922,2135,3000-5000,10-15%,"Yes, if interest-free",Very likely,"Yes, definitely",Within first month,Better prices than international platforms,Need more information about authentication process,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
305,2024-01-13 16:00:00,33-37,Male,Bangalore,Self-Employed/Business Owner,25-50 Lakhs,Undergraduate,Heard about it but don't know much,"No, but interested",N/A,Once a month,Limited selection,Very important,Live Auction,Somewhat important,Online forums/communities,Night (9 PM - 12 AM),Moderate (1-3 days),Rarity/Exclusivity,Never purchased,54069,353227,12374,3000-5000,Less than 5%,"Yes, if interest-free",Very likely,"Yes, definitely",Within first month,Community of verified collectors,Hope shipping is secure and insured,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
306,2024-01-13 17:00:00,46+,Female,Bangalore,Employed (Private Sector),25-50 Lakhs,Graduate,Somewhat aware,"Yes, once or twice",Investment/resale value,2-3 times a week,Payment security,Extremely important,No preference,Very important,Random browsing,Night (9 PM - 12 AM),Quick (same day),Investment potential,Below 2000,35108,180471,19001,1000-3000,10-15%,"Yes, if interest-free",Definitely will use,"Yes, definitely",Within first month,Verified seller ratings,Focus on user experience,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
307,2024-01-13 18:00:00,28-32,Female,Pune,Freelancer,3-6 Lakhs,Graduate,Somewhat aware,"No, but interested",N/A,Once a month,Authenticity/Fake products,Extremely important,Fixed Price Marketplace,Not important,Social media,Night (9 PM - 12 AM),Slow (weeks),Investment potential,2000-5000,3844,11497,4844,Above 20000,Less than 5%,"Yes, if interest-free",Definitely will use,"Yes, definitely",Within first month,Price tracking and alerts,Community aspect is important,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
308,2024-01-13 19:00:00,23-27,Male,Bangalore,Freelancer,3-6 Lakhs,Undergraduate,"Yes, very aware","Yes, multiple times",Personal collection/hobby,Daily,Authenticity/Fake products,Very important,Live Auction,Somewhat important,Online forums/communities,Evening (5 PM - 9 PM),Moderate (1-3 days),Price/Good deal,Below 2000,6664,7171,1132,1000-3000,Less than 5%,"No, prefer full payment",Definitely will use,"Yes, definitely",Immediately,Expert authentication team,"Good concept, execution will be key",0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
309,2024-01-13 20:00:00,33-37,Male,Pune,Employed (Private Sector),Below 3 Lakhs,Graduate,Somewhat aware,"No, but interested",N/A,Daily,Authenticity/Fake products,Extremely important,Fixed Price Marketplace,Somewhat important,Social media,Evening (5 PM - 9 PM),Very slow (months),Resale value,Never purchased,1498,5067,1080,3000-5000,0% (Not willing),"Yes, definitely",Definitely will use,"Yes, definitely",Within first month,Price tracking and alerts,Interested to see how this develops,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
310,2024-01-13 21:00:00,23-27,Male,Chennai,Other,3-6 Lakhs,Graduate,Somewhat aware,"No, not interested",N/A,Once a week,Payment security,Very important,Bid/Ask System,Neutral,Online forums/communities,Evening (5 PM - 9 PM),Quick (same day),Price/Good deal,Never purchased,3484,10735,4868,3000-5000,Less than 5%,"Yes, definitely",Not likely,Not sure,Probably never,Better prices than international platforms,"Looks promising, hope it launches soon",0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0
311,2024-01-13 22:00:00,23-27,Male,Kolkata,Student,6-10 Lakhs,Post-Graduate,"Yes, very aware","Yes, multiple times",Gift for someone,Once a week,Authenticity/Fake products,Very important,Live Auction,Somewhat important,Online forums/communities,Night (9 PM - 12 AM),Moderate (1-3 days),Investment potential,2000-5000,4783,26860,4258,3000-5000,Less than 5%,"Yes, definitely",Definitely will use,Probably yes,Immediately,EMI options for high-value items,"Looks promising, hope it launches soon",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0
312,2024-01-13 23:00:00,18-22,Male,Hyderabad,Employed (Private Sector),3-6 Lakhs,Graduate,Somewhat aware,"Yes, once or twice",Investment/resale value,Once a week,High prices,Very important,Hybrid,Neutral,Social media,Morning (6 AM - 12 PM),Slow (weeks),Resale value,2000-5000,1717,5245,2494,1000-3000,10-15%,Maybe,Very likely,Probably yes,After 6-12 months,Guaranteed authenticity with certificate,Keep fees transparent and reasonable,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
313,2024-01-14 00:00:00,18-22,Male,Tier 2 City,Employed (Private Sector),Below 3 Lakhs,Post-Graduate,"Yes, very aware","Yes, multiple times",Personal collection/hobby,Once a week,High prices,Not very important,No preference,Somewhat important,Social media,Late night (12 AM - 6 AM),Moderate (1-3 days),Price/Good deal,10000-25000,4127,3995,576,10000-20000,5-10%,"Yes, if interest-free",Somewhat likely,Probably yes,Within first month,Lower transaction fees than competitors,Interested to see how this develops,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0
314,2024-01-14 01:00:00,46+,Male,Mumbai,Freelancer,15-25 Lakhs,High School,Not aware at all,"No, not interested",N/A,Once a week,Payment security,Somewhat important,Fixed Price Marketplace,Neutral,Online forums/communities,Afternoon (12 PM - 5 PM),Slow (weeks),Price/Good deal,Below 2000,12831,38438,2036,3000-5000,Less than 5%,"Yes, if interest-free",Definitely won't use,Definitely no,Probably never,Price tracking and alerts,Need strong anti-fraud measures,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1
315,2024-01-14 02:00:00,33-37,Male,Delhi/NCR,Employed (Government),Below 3 Lakhs,Undergraduate,Not aware at all,"No, not interested",N/A,2-3 times a week,Authenticity/Fake products,Not very important,Bid/Ask System,Very important,Social media,Evening (5 PM - 9 PM),Slow (weeks),Rarity/Exclusivity,Never purchased,1923,3532,2270,10000-20000,5-10%,"Yes, definitely",Definitely won't use,Definitely no,After 3-6 months,Fast and secure delivery,Hope shipping is secure and insured,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
316,2024-01-14 03:00:00,28-32,Male,Mumbai,Employed (Private Sector),3-6 Lakhs,Graduate,Somewhat aware,"Yes, once or twice",Personal collection/hobby,Once a week,High prices,Extremely important,Live Auction,Neutral,Social media,Night (9 PM - 12 AM),Quick (same day),Investment potential,2000-5000,1922,4792,1884,Below 1000,0% (Not willing),"Yes, if interest-free",Definitely will use,"Yes, definitely",Within first month,Price tracking and alerts,Pricing should be competitive,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
317,2024-01-14 04:00:00,23-27,Male,Pune,Employed (Private Sector),6-10 Lakhs,Graduate,Heard about it but don't know much,"No, but interested",N/A,Never,High prices,Extremely important,Bid/Ask System,Neutral,News websites,Afternoon (12 PM - 5 PM),Moderate (1-3 days),Personal desire/passion,Never purchased,13713,21075,7328,3000-5000,Less than 5%,"Yes, definitely",Very likely,Probably yes,Within first month,Mobile app with good UI/UX,Community aspect is important,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
318,2024-01-14 05:00:00,23-27,Female,Other Metro,Employed (Private Sector),25-50 Lakhs,High School,Somewhat aware,"No, but interested",N/A,Once a week,High prices,Extremely important,Bid/Ask System,Very important,Social media,Evening (5 PM - 9 PM),Quick (same day),Social proof,Never purchased,46336,414680,37077,3000-5000,5-10%,"Yes, if interest-free",Definitely will use,"Yes, definitely",Immediately,Price tracking and alerts,Would love to see rare collectibles,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0
319,2024-01-14 06:00:00,23-27,Female,Delhi/NCR,Student,10-15 Lakhs,Post-Graduate,Somewhat aware,"Yes, multiple times",Gift for someone,Once a week,Shipping damage,Somewhat important,Fixed Price Marketplace,Very important,Friends/Word of mouth,Afternoon (12 PM - 5 PM),Moderate (1-3 days),Rarity/Exclusivity,Below 2000,14927,13692,6848,3000-5000,5-10%,"Yes, definitely",Very likely,"Yes, definitely",After 3-6 months,Transparent pricing with no hidden charges,Would love to see rare collectibles,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
320,2024-01-14 07:00:00,23-27,Male,Other Metro,Freelancer,Below 3 Lakhs,Post-Graduate,Not aware at all,"Yes, multiple times",Investment/resale value,Once a month,Authenticity/Fake products,Not very important,Fixed Price Marketplace,Somewhat important,Influencers/Celebrities,Evening (5 PM - 9 PM),Quick (same day),Price/Good deal,10000-25000,6321,2961,2023,10000-20000,10-15%,Maybe,Not likely,Probably no,Immediately,Easy return policy,Pricing should be competitive,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
